,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 31 de agosto de 2024,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
810,"Villanueva Solar, S. A. de C. V.",GEN.,21/09/2016,E/1845/GEN/2016,363,1070.3,$436.00,25/09/2018,Sol,Generador,Fotovoltaica,En operación,Coahuila,"Carretera federal Saltillo-Matamoros 40D km 20.5, Ejido San Juan de Villanueva, coordenadas 25° 33.508’ N, 103° 02.589’ O, C. P. 27488, Viesca, Coahuila",Enel Green Power,Italia,Subasta 1
811,"Proyectos Hidroeléctricos de Puebla, S. A. de C. V.",GEN.,28/09/2016,E/1846/GEN/2016,17.9,120.37,$31.00,03/01/2022,Agua,Generador,Hidroeléctrica,Por iniciar obras,Puebla,"Río Coyolapa, colonia Pozotitla, coordenadas 18° 24.165’ N, 96° 52.982’ O, C. P. 75930, Zoquitlán, Puebla.",Grupo Ferrominero,México,
812,"CFE - Generación III, Central Ciclo Combinado Agua Prieta II",GEN.,28/09/2016,E/1847/GEN/2016,409.1,3355.31,$560.70,06/10/2016,Gas Natural y Vapor,Generador,Ciclo combinado,En operación,Sonora,"Ejido Agua Prieta en la carretera federal Agua Prieta-Nacozari km 187+835, coordenadas 31° 15.871’ N, 109° 35.683’ O, C. P. 84269, Agua Prieta, Sonora.",Comisión Federal de Electricidad,México,Subasta 2 / Adquisición
813,"Parque Solar Don José, S. A. de C. V.",GEN.,28/09/2016,E/1849/GEN/2016,250,651,$314.30,28/09/2018,Sol,Generador,Fotovoltaica,En operación,Guanajuato,"Carretera federal 57 Querétaro-San Luis Potosí km 92, coordenadas 21° 19.707’ N, 100° 37.259’ O, C. P. 37914, San Luis de la Paz, Guanajuato.",Enel Green Power,Italia,Subasta 1
814,"Fermicaise, S. A. de C. V.",GEN.,13/10/2016,E/1852/GEN/2016,15.84,109.04,$6.30,30/04/2017,Gas Natural,Farmacéutica,Combustión Interna,En operación,Ciudad de México,"Reforma número 873, colonia San Nicolás Tolentino, coordenadas 19° 19.520’ N, 99° 05.188’ O, C. P. 09850, Iztapalapa, Ciudad de México.","Agrupación Internacional de Servicios Energéticos, S. A.",España,
815,"Electricidad Águila de Altamira, S. de R. L. de C. V.",GEN.,13/10/2016,E/1854/GEN/2016,49.4,368,$50.08,01/02/2017,Gas Natural,Generador,Ciclo combinado,En operación,Tamaulipas,"Lomas del Real a 30 km de la Cd. de Tampico en la carretera Puerto Industrial-Tampico, Altamira, C. P. 89630 Tamaulipas",Mitsui,Japón,
816,"Multiservicios 2001, S. A. de C. V.",GEN.,10/11/2016,E/1861/GEN/2016,1.17,9.65,$1.60,01/12/2017,Gas Natural,Agricultura y Ganadería,Combustión Interna,En operación,Guanajuato,"Carretera La Piedad-Ciudad Manuel Doblado km 1, localidad Santa Ana Pacueco, coordenadas 20° 22.162’ N, 102° 00.189’ O, C. P. 36910, Pénjamo, Guanajuato.",Guillermo García León,México,
817,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1862/GEN/2016,2.2,11.56,$4.20,01/01/2021,Agua,Generador,Hidroeléctrica,En operación,México,"Calzada de la Planta número 5, colonia Centro, coordenadas 19° 02.735' N, 100° 02.697' O, C. P. 51300, Temascaltepec, Estado de México.","Mota-Engil Energía, S. A. de C. V.",Portugal,
818,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1863/GEN/2016,5.3,27.86,$5.10,01/01/2021,Agua,Generador,Hidroeléctrica,En construcción,Puebla,"kilómetro 1.3 del camino Totolapa-Tezcapa, colonia El Sifón, población Totolapa, coordenadas 20° 11.585’ N, 98° 02.896’ O, C. P. 73165, Huachinango, Puebla.","Mota-Engil Energía, S. A. de C. V.",Portugal,
819,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1864/GEN/2016,1.2,6.31,$2.30,01/01/2021,Agua,Generador,Hidroeléctrica,En construcción,Hidalgo,"Felipe Ángeles S/N, colonia El Cerrito, población La Cruz, coordenadas 20° 15.661' N, 99° 11.685' O, C. P. 42730, La Cruz, Progreso de Obregón, Hidalgo.","Mota-Engil Energía, S. A. de C. V.",Portugal,
820,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1865/GEN/2016,1.2,6.31,$2.30,01/01/2021,Agua,Generador,Hidroeléctrica,En construcción,Hidalgo,"Camino a Juandhó-La Cañada S/N, colonia Cañada, coordenadas 20° 10.308’ N, 99° 11.355’ O, C. P. 42700, Mixquiahuala de Juárez, Hidalgo.","Mota-Engil Energía, S. A. de C. V.",Portugal,
821,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1866/GEN/2016,3,15.77,$4.10,01/01/2021,Agua,Generador,Hidroeléctrica,En construcción,Hidalgo,"kilómetro 6 de la carretera Tlahuelilpan-Juandhó, población Juandhó, coordenadas 20° 09.125’ N, 99° 11.272’ O, C. P. 42940, Tetepango, Hidalgo","Mota-Engil Energía, S. A. de C. V.",Portugal,
822,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1867/GEN/2016,1.2,6.31,$2.30,01/01/2021,Agua,Generador,Hidroeléctrica,En construcción,Hidalgo,"Carretera Honey-Apahuatla, población Santa Ana Tzacuala, coordenadas 20° 15.476' N, 98° 11.537' O, C. P. 43734, Acaxochitlán Hidalgo","Mota-Engil Energía, S. A. de C. V.",Portugal,
823,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1868/GEN/2016,7.84,15.42,$10.20,01/01/2021,Sol,Generador,Fotovoltaica,En construcción,Hidalgo,"Juandhó-La Cañada S/N, colonia Cañada, coordenadas 20° 10.311’ N, 99° 11.351’ O, C. P. 42700, Mixquiahuala de Juárez, Hidalgo","Mota-Engil Energía, S. A. de C. V.",Portugal,
824,"Generadora Fénix, S. A. P. I. de C. V.",GEN.,17/11/2016,E/1869/GEN/2016,4.9,9.64,$7.00,01/01/2021,Sol,Generador,Fotovoltaica,En construcción,México,"Avenida Toluca y Primero de Mayo S/N, Barrio 2, población Villa Cuauhtémoc, coordenadas 19° 24.134' N, 99° 33.913' O, C. P. 52080, Otzolotepec, Estado de México.","Mota-Engil Energía, S. A. de C. V.",Portugal,
825,"Tuli Energía, S. de R. L. de C. V.",GEN.,24/11/2016,E/1870/GEN/2016,165,411,$202.00,21/12/2019,Sol,Generador,Fotovoltaica,En operación,Zacatecas,"kilómetro 137 de la carretera 54 Zacatecas-Saltillo, aproximadamente a 107 kilómetros al norte de la población de Villa de Cos y a 108 kilómetros al sur de la población de Concepción del Oro, coordenadas 23° 55.272’ N, 101° 45.665’ O, C. P. 98279, Mazapil","Capital en Proyectos de Energía, S. A. P. I. de C. V.",México,
826,"Operadora Tecnoambiental SEA, S. A. de C. V.",GEN.,30/11/2016,E/1873/GEN/2016,4.28,34.1,$4.79,30/06/2018,Gas Natural,Generador,Cogeneración Eficiente,En operación,Ciudad de México,"Bulevard Adolfo López Mateos número 2551, colonia Lomas de San Ángel Inn, coordenadas 19° 20.649’ N, 99° 12.221’ O, Álvaro Obregón, C. P. 01790, Ciudad de México","Proyectos Tecnoambientales SEA, S. A. P. I. de C. V.",México,
827,"Energía Renovable del Istmo II, S. A. de C. V.",GEN.,08/12/2016,E/1875/GEN/2016,183,700.33,$245.00,01/09/2018,Viento,Generador,Eólica,En operación,Tamaulipas,"kilómetro 88+568.4 de la carretera San Fernando-Reynosa tramo Tejón-Reynosa, predio rústico Santa Cruz, coordenadas 25° 49.090’ N, 98° 13.682’ O, C. P. 88786, Reynosa, Tamaulipas.",Amda Energía,España,Subasta 1
828,"Cúbico Alten Aguascalientes Dos, S. A. P. I. de C. V.",GEN.,20/12/2016,E/1880/GEN/2016,140,405.62,$150.38,16/01/2019,Sol,Generador,Fotovoltaica,En operación,Aguascalientes,"camino vecinal entre la carretera estatal 159 y antigua carretera a San Luis, a una distancia aproximada de 20 kilómetros al este de la ciudad de Aguascalientes, coordenadas 21° 51.637’ N, 102° 04.754’ O, C. P. 20338, El Llano, Aguascalientes","Alten Energías Renovables,",España,Subasta 2
829,"Parque Salitrillos, S. A. de C. V.",GEN.,19/01/2017,E/1883/GEN/2017,103.5,413.04,$139.90,29/01/2021,Viento,Generador,Eólica,En operación,Tamaulipas,"kilómetro 16+500 de la carretera interestatal El Becerro, Rancho Los Ébanos, coordenadas 25° 54.362’ N, 98° 27.396’ O, C. P. 88796, Reynosa, Tamaulipas.",Enel Green Power,Italia,Subasta 2
830,"Recursos Solares PV de México IV, S. A. de C. V.",GEN.,02/02/2017,E/1888/GEN/2017,126,342.63,$124.40,27/09/2019,Sol,Generador,Fotovoltaica,En operación,Aguascalientes,"kilómetro 12 de la carretera 36, colonia Los Cuervos, al sureste de la cabecera Municipal de Aguascalientes, coordenadas 21° 44.050’ N, 102° 10.467’ O, C. P. 20395, Aguascalientes, Aguascalientes.","Desarrollos Solares Mexicanos, S. L.",España,Subasta 2
831,"Parque Amistad II, S. A. de C. V.",GEN.,16/02/2017,E/1891/GEN/2017,102.95,396.08,$139.49,27/07/2021,Viento,Generador,Eólica,Por iniciar obras,Coahuila,"Predio rústico Rancho San Ignacio con acceso a 60 kilómetros por el camino rural existente perpendicular a la carretera Presa de la Amistad, colonia Jurisdicción de Acuña, coordenadas 29° 43.828’ N, 101° 38.939’ O, C. P. 26248, Acuña, Coahuila de Zaragoza",Enel Green Power,España,Subasta 3
832,"Energía Azteca X, S. A. de C. V.",GEN.,16/02/2017,E/1892/GEN/2017,298.62,2424.97,$221.64,20/07/2003,Gas Natural,Generador,Ciclo combinado,En operación,Baja California," Predio “Las Palmas” lote 45, a 20 km de Mexicali, colonia Progreso, Sección
Cuarta del Municipio de Mexicali, carretera número 2 Mexicali-Tijuana, Baja
California.",Saavi,Inglaterra,
833,"Helios Generación, S. de R. L. de C. V.",GEN.,16/03/2017,E/1902/GEN/2017,165,411,$202.00,01/09/2019,Sol,Generador,Fotovoltaica,En operación,Zacatecas,"rancho El Tulillo, en el kilómetro 137 de la carretera México 54 Zacatecas-Saltillo, coordenadas 23° 54.426’ N, 101° 45.210’ O, C. P. 98279, Mazapil, Zacatecas.",Cemex,México,
834,"Energía Sierra Juárez Holding, S. de R. L. de C. V.",GEN.,31/03/2017,E/1904/GEN/2017,44.62,129,$52.62,28/02/2021,Sol,Generador,Fotovoltaica,En operación,Baja California,"kilómetro 42 de la carretera federal 2D Mexicali-Tijuana, coordenadas 32° 34.267’ N, 115° 54.668’ O, C. P. 21510, Tecate, Baja California",Sempra Energy,Estados Unidos,Subasta 2
835,"Elan Energy Generadora Dos, S. A. P. I. de C. V.",GEN.,31/03/2017,E/1905/GEN/2017,5.65,22.56,$4.83,31/07/2023,Gas Natural,Generador,Cogeneración Eficiente,En operación,México,"kilómetro 39.3 de la carretera México-Querétaro, fraccionamiento Industrial La Luz, coordenadas 19° 40.956' N, 99° 12.012' O, C. P. 54716, Cuautitlán Izcalli, Estado de México",Elan,Chile,
836,"X-Elio FV Conejos Medanos, S. A. P. I. de C. V.",GEN.,12/04/2017,E/1907/GEN/2017,80,193.77,$97.55,23/07/2022,Sol,Generador,Fotovoltaica,En operación,Chihuahua,"kilómetro 343 de la carretera federal 45 Ciudad Juárez-Ascensión, coordenadas 31° 32.544’ N, 106° 29.267’ O, C. P. 32674, Ciudad Juárez, Chihuahua.","X-Elio Energy, S. L.",España,Subasta 2
837,"México Generadora de Energía, S. de R. L.",GEN.,12/04/2017,E/1908/GEN/2017,130,1139,$131.79,01/12/2013,Gas Natural,Generador,Ciclo combinado,En operación,Sonora,"km 21 de la carretera Federal No. 17 Agua Prieta-Nacozari de García, Nacozari de García, Sonora.",Grupo México,México,
838,"Iberdrola Energía Topolobampo, S. A. de C. V.",P.I.E.,04/05/2017,E/1910/PIE/2017,868.12,6427,$880.10,01/12/2023,Gas Natural,Productor Independiente,Ciclo combinado,En operación,Sinaloa,"Choacahui II, localizado al norte de la ciudad de Los Mochis, aproximadamente a cinco kilometros al Noroeste del poblado de San Miguel Zapotitlán, a la altura del km 19+350 de la carretera federal numero 15 Los Mochis-Navojoa",Mexico Infrastructure Partners (MIP),España,
839,"Horus Solar, S. A. de C. V.",GEN.,01/06/2017,E/1915/GEN/2017,95,246.8,$101.65,05/11/2020,Sol,Generador,Fotovoltaica,Por iniciar obras,Aguascalientes,"Caminos Ejidales, en el Ejido Emiliano Zapata, aproximadamente a 8 kilómetros del centro de la ciudad de Pabellón de Arteaga y a 25 kilómetros al norte de la ciudad de Aguascalientes, coordenadas 22° 05.778' N, 102° 19.441' O, C. P. 20665, Pabellón de Art","Dhamma Energy Management, S. L.",España,Subasta 3
840,"FRV Potosí Solar, S. de R. L. de C. V.",GEN.,29/06/2017,E/1919/GEN/2017,329,887.96,$270.00,11/05/2019,Sol,Generador,Fotovoltaica,En operación,San Luis Potosí,"hacienda El Divisadero, en el kilómetro 2 de la carretera estatal número 15 El Barril-Los Hernández, colonia Los Hernández, coordenadas 23° 04.187’ N, 102° 04.490’ O, C. P. 78670, Villa de Ramos, San Luis Potosí","FRV Solar Holdings VI, B. V.",España,Subasta 2
841,"Generadora Fénix, S. A. P. I. de C. V., Central Jorge Luque",GEN.,29/06/2017,E/1920/GEN/2017,1660,13815,"$1,393.85",13/08/2027,Gas Natural,Generador,Ciclo combinado,Por iniciar obras,México,"kilómetro 22.5 de la carretera México-Cuautitlán, colonia Lechería, coordenadas 19° 37.144’ N, 99° 11.416’ O, C. P. 54940, Tultitlán, Estado de México.","Mota-Engil Energía, S. A. de C. V.",Portugal,
842,"Fuerza y Energía de Tuxpan, S. A. de C. V.",GEN.,29/06/2017,E/1921/GEN/2017,150,1275,$30.00,01/02/2020,Gas Natural,Generador,Ciclo combinado,En operación,Veracruz,"kilómetro 9 de la carretera Aire Libre-Chile Frío, Ejido de Villamar, coordenadas 20° 50.463’ N, 97° 15.137’ O, C. P. 92800, Tuxpan, Veracruz Ignacio de la Llave.",Naturgy,España,
843,"Eólica de Oaxaca, S. A. P. I. de C. V.",GEN.,29/06/2017,E/1922/GEN/2017,252,825.7,$300.00,01/06/2019,Viento,Generador,Eólica,Por iniciar obras,Oaxaca,"kilómetro 2+060 de la carretera Panamericana 190 Juchitán de Zaragoza-Tapachula, La Ventosa, coordenadas 16° 33.735’ N, 94° 53.464’ O, C. P. 70102, entre los municipios de Juchitán de Zaragoza y Unión Hidalgo, Oaxaca",EDF,Francia,Subasta 2
844,"ENR Ags, S. A. de C. V.",GEN.,29/06/2017,E/1923/GEN/2017,300,912.5,$330.00,17/11/2019,Sol,Generador,Fotovoltaica,En operación,Aguascalientes,"kilómetro 18 de la carretera federal Aguascalientes-San Luis Potosí, a la altura de la comunidad de San Isidro, coordenadas 21° 51.501’ N, 102° 07.509’ O, C. P. 20338, El Llano, Aguascalientes.",Neon SAS,Francia,Subasta 3
845,"Central Generadora Eléctrica Huinalá, S. de R. L. de C. V.",GEN.,29/06/2017,E/1925/GEN/2017,22.5,1224.62,$131.81,01/09/2018,Gas Natural,Generador,Combustión Interna,En operación,Nuevo León,"Capri 112, colonia Parque Industrial Propark, C.P. 66670, localidad Dulces Nombres, Municipio de Pesquería, Nuevo León.",Gala Assets Corporation,Panamá,
846,"Petstar, S. A. P. I. de C. V.",GEN.,13/07/2017,E/1926/GEN/2017,2,17.52,$4.69,01/08/2017,Gas Natural,Generador,Turbogás,En operación,México,"kilómetro 1.5 de la carretera libre Toluca-Atlacomulco, lote N1, Parque Industrial San Cayetano, coordenadas 19° 25.212’ N, 99° 43.145’ O, C. P. 50295, Toluca, Estado de México.","Arca Continental, S. A. B. de C. V.",México,
847,"Energía Costa Azul, S. de R. L. de C. V., Central II",GEN.,13/07/2017,E/1927/GEN/2017,227.61,1846,$226.75,16/12/2029,Agua y Gas Natural,Industrias Diversas,Turbogás,En construcción,Baja California,"kilómetro 81.2 de la carretera escénica Tijuana-Ensenada, colonia El Sauzal, coordenadas 31° 59.382’ N, 116° 51.028’ O, C. P. 22760, Ensenada, Baja California .",Sempra Energy,Estados Unidos,
848,"Cuprum, S. A. de C. V.",GEN.,13/07/2017,E/1928/GEN/2017,1.97,16.36,$2.09,01/11/2017,Gas Natural,Industrias Diversas,Combustión Interna,En operación,México,"Avenida La Presa número 290, colonia San Juan Ixhuatepec, coordenadas 19° 31.940’ N, 99° 06.987’ O, C. P. 54180, Tlalnepantla de Baz, Estado de México.",Cuprum,México,
849,"Papeles y Conversiones de México, S. A. de C. V., Central II",GEN.,13/07/2017,E/1930/GEN/2017,10,86.72,$9.50,01/12/2017,Gas Natural,Papelero,Turbogás,En construcción,Nuevo León,"Avenida Alborada 535, colonia Parque Industrial FINSA, coordenadas 25° 41.274’ N, 100° 07.892’ O, C. P. 67190, Guadalupe, Nuevo León.",PCM,México,
850,"ESJ Renovable II, S. de R. L. de C. V.",GEN.,03/08/2017,E/1936/GEN/2017,118,325,$108.80,11/12/2023,Sol,Generador,Fotovoltaica,En operación,Sonora,"Kilómetro 56 de la carretera Caborca-Desemboque, 
Cercano al poblado La Y Griega, Caborca,
83734, Sonora.",IENOVA,México,
851,"X-Elio FV Xoxocotla, S. A. P. I. de C. V.",GEN.,03/08/2017,E/1940/GEN/2017,70,169.37,$85.20,30/11/2020,Sol,Generador,Fotovoltaica,Por iniciar obras,Morelos,"Zona parcelada 1 del ejido Villa de Ayala que se encuentra a 4
kilómetros del poblado de Moyotepec por la carretera Galeana-Cuautla en
dirección a Tlaltizapán, y a 3 kilómetros por el camino de terracería en dirección
al ejido, coordenadas 18° 45.381’ N, ","X-Elio Energy, S. L.",España,Subasta 2
852,"Ingenio San Nicolás, S. A. de C. V.",GEN.,03/08/2017,E/1941/GEN/2017,20.5,67,$2.20,15/09/2018,Bagazo de Caña,Azucarero,Bioenergía,En operación,Veracruz,"Carretera Córdoba-Cuichapa, colonia Cobos
García, coordenadas 18° 47.410’ N, 96° 54.037’ O, C. P. 94920, Cuichapa,
Veracruz de Ignacio de la Llave.
",Mauricio Merikanskas Berkovsky,México,
853,"Iberia Renovables Durango, S. A. P. I. de C. V.",GEN.,03/08/2017,E/1942/GEN/2017,100,264.6,$148.20,24/11/2031,Sol,Generador,Fotovoltaica,Por iniciar obras,Durango,"ejido José Guadalupe Aguilera s/n en el km 46+150 de la carretera
federal No. 45 Victoria de Durango-José Guadalupe Aguilera, coordenadas
24° 21.983’ N, 104° 39.050’ O, C. P. 34465, Canatlán, Durango.
","Iberia Renovables México, S. A. P. I. de C. V.",España,
854,"Dolores Wind, S. A. de C. V.",GEN.,17/08/2017,E/1945/GEN/2017,273.9,1085,$338.60,07/04/2021,Viento,Generador,Eólica,En operación,Nuevo León,"Rancho Dolores, en el kilómetro 57.5 de la carretera China-Méndez, , coordenadas 25° 27.826’ N, 98° 34.687’ O, C. P. 67050, China, Nuevo León.",Enel Green Power,España,Subasta 3
855,"CE G Sanborns, S. A. de C. V.",GEN.,17/08/2017,E/1947/GEN/2017,1,8.24,$1.20,05/07/2019,Gas Natural,Comercio,Combustión Interna,En operación,Querétaro,"Avenida Constituyentes Oriente número 40, colonia Las Alamedas,
coordenadas 20° 35.084’ N, 100° 22.864’ O, C. P. 76040, Querétaro, Querétaro.
",Grupo Carso,México,
856,"Vega Solar 6, S. A. P. I. de C. V.",GEN.,17/08/2017,E/1948/GEN/2017,116,319.74,$145.60,24/01/2021,Sol,Generador,Fotovoltaica,En operación,Hidalgo,"Rancho Loma de Pachuquilla, a 2.7 kilómetros al noroeste del
kilómetro 121 de la carretera México-Querétaro, colonia Ranchería de Dañu,
coordenadas 20° 11.233’ N, 99° 44.160’ O, C. P. 42480, Nopala de Villagrán,
Hidalgo.
","JDA Overseas Holding, L. L. C.",Estados Unidos,Subasta 1
857,"Bio Pappel Scribe, S. A. de C. V.",GEN.,17/08/2017,E/1949/GEN/2017,11.6,96.54,$7.30,01/10/2017,Vapor,Papelero,Termoeléctrica Convencional,En operación,Veracruz,"km 66.5 de la Carretera La Tinaja-Ciudad Alemán,
Colonia Barrio del Cantil,  Tres Valles,
95300, Veracruz.",Kimberly Clark,Estados Unidos,
858,"Ecoparque Solar Aguascalientes II, S. A. P. I. de C. V.",AUT.,31/08/2017,E/1951/AUT/2017,90,220,$135.00,31/12/2020,Sol,Generador,Fotovoltaica,Por iniciar obras,Aguascalientes,"Antigua hacienda del Rancho del Refugio, Col. San Bartolo de la comunidad del Cuervo, Coordenadas 21° 44.33’N, 102° 08.121’O, Aguascalientes, Aguascalientes.","Cadena Comercial Oxxo, S. A. de C. V.",México,
859,"BNB Villa Ahumada Solar, S. de R. L. de C. V.",GEN.,14/09/2017,E/1953/GEN/2017,150,449.05,$145.20,06/05/2019,Sol,Generador,Fotovoltaica,Por iniciar obras,Chihuahua,"kilómetro 184 de la carretera 45 Chihuahua-Juárez
aproximadamente a 50 kilómetros de la ciudad Villa Ahumada, colonia
Moctezuma Estación, coordenadas 30° 10.570’ N, 106° 28.390’ O, C. P. 32840,
Ahumada, Chihuahua.
",Engie,Francia,Subasta 3
860,"CFE - Generación III, Central Empalme I",GEN.,14/09/2017,E/1954/GEN/2017,783.57,4359.03,$884.10,14/03/2018,Gas Natural,Generador,Ciclo combinado,En operación,Sonora,"kilómetro 3 de la carretera a playa Cochórit, el
acceso a la central es por la carretera federal 15 Ciudad Obregón-Guaymas,
aproximadamente a la altura del kilómetro 110+500, coordenadas 27° 55.134’ N,
110° 46.832’ O, C. P. 85520, Empalme, Sonora
",Comisión Federal de Electricidad,México,
861,"KYB México, S. A. de C. V.",GEN.,14/09/2017,E/1955/GEN/2017,3.5,25.6,$2.80,30/10/2017,Gas Natural,Manufacturero,Combustión Interna,En construcción,Guanajuato,"circuito San Roque Norte
número 300, colonia Santa Fe II, coordenadas 21° 01.411’ N, 101° 28.608’ O,
C. P. 36275, Silao, Guanajuato.
",KYB Corporation,Japón,
862,"EGP Magdalena Solar, S. A. de C. V.",GEN.,14/09/2017,E/1957/GEN/2017,220,609.06,$187.40,25/05/2020,Sol,Generador,Fotovoltaica,En operación,Tlaxcala,"Camino estatal La Magdalena Soltepec – San Lorenzo Soltepec, a
8.7 kilómetros desde la intersección de la carretera Apan – La Unión, localidad
La Magdalena Soltepec, coordenadas 19° 35.389’ N, 98° 18.525’ O, C. P. 90260,
entre los municipios de Tlaxco y H",Enel Green Power,Italia,
863,"Eólica Mesa La Paz, S. de R. L. de C. V.",GEN.,29/09/2017,E/1961/GEN/2017,306,1170,$404.70,31/12/2019,Viento,Generador,Eólica,En operación,Tamaulipas,"kilómetro 18 de la carretera
83 Zaragoza-Victoria, coordenadas 23° 19.875’ N, 98° 49.484’ O, C. P. 87209,
Llera, Tamaulipas.
",Frontera Renovable,Estados Unidos,
864,"Eólica Tres Mesas 4, S. de R. L. de C. V.",GEN.,29/09/2017,E/1962/GEN/2017,95.7,417.9,$143.40,31/07/2020,Viento,Generador,Eólica,En operación,Tamaulipas,"kilómetro 181+500 de la carretera 85 Llera de Canales-Ciudad Victoria,
coordenadas 23° 23.962’ N, 98° 58.654’ O, C. P. 87209, Llera, Tamaulipas.
",Engie,Francia,Subasta 3
865,"Pemcorp Energy, S. A. P. I. de C. V.",GEN.,29/09/2017,E/1964/GEN/2017,131.72,1154,$148.50,20/10/2018,Gas Natural,Generador,Ciclo combinado,En operación,Nuevo León,"Capri número 112, colonia Parque Industrial Propark, coordenadas
25° 44.643' N, 100° 03.415' O, C. P. 66673, Pesquería, Nuevo León
",Pemcopr,Estados Unidos,
866,"Salsipuedes Solar, S. A. de C. V.",AUT.,29/09/2017,E/1966/AUT/2017,30,82.58,$45.00,08/05/2020,Sol,Generador,Fotovoltaica,En operación,San Luis Potosí,"Predio rustico del Rancho Palmas Anchas, en el cruce de la carretera estatal Rincón de Lejias – Villa de Arista y la Carretera Municipal Derramaderos, Col. Villa de Arista, Coordenadas 22° 37.351’N, 100°51.871’O, CP 78940, Villa de Arista, San Luis Potosí","Intier Automotive Interiors de Saltillo, S. A. de C. V.",México,
867,"Parque Amistad III, S. A. de C. V.",GEN.,12/10/2017,E/1968/GEN/2017,108,404.9,$121.30,26/02/2025,Viento,Generador,Eólica,Por iniciar obras,Coahuila,"Predio rústico del Ejido Braulio Fernández Aguirre, aproximadamente a
75 kilómetros por camino rural perpendicular a la carretera Presa de la Amistad,
coordenadas 29° 36.359’ N, 101° 42.083’ O, C. P. 26248, Acuña, Coahuila.
","Impulsora Nacional de Electricidad, S. de R. L. de C. V.",España,Subasta 3
868,"Green Park Energy, S.A. de C.V.",GEN.,26/10/2017,E/1974/GEN/2017,220.8,560.7,$298.90,18/12/2020,Sol,Generador,Fotovoltaica,En operación,Puebla,"kilómetro 44 de la carretera 129D, dentro del
predio denominado Ex Hacienda Pochitntoc, coordenadas 19° 34.458’ N,
97° 35.670’ O, C. P. 73986, Cuyoaco, Puebla.
",Iberdrola,España,
869,"Eólica del Golfo 4, S. A. de C. V.",GEN.,27/10/2017,E/1973/GEN/2017,88,403.85,$125.70,19/06/2020,Viento,Generador,Eólica,Por iniciar obras,Yucatán,"kilómetro 6+360 del camino de Timul a San Benito, aproximadamente a 40
kilómetros al noreste de Mérida y a 25 kilómetros al sureste de Puerto Progreso,
coordenadas 21° 16.715’ N, 89° 24.892’ O, Motul, Yucatán.
",RP Invest GMBH,Alemania,
870,"CFE - Generación III, Central Empalme II",GEN.,16/11/2017,E/1983/GEN/2017,807.24,6882.11,$725.30,29/11/2018,Gas Natural,Generador,Ciclo combinado,En operación,Sonora,"kilómetro 2.9 de la carretera a playa Cochórit, el acceso a la central
es por la carretera federal 15 Ciudad Obregón-Guaymas, aproximadamente a la
altura del kilómetro 110+500, coordenadas 27° 55.470’ N, 110° 46.966’ O,
C. P. 85520, Empalme, Sonora.
",Comisión Federal de Electricidad,México,
871,"ENR NL, S. A. de C. V., Central Pachamama II",GEN.,16/11/2017,E/1984/GEN/2017,330,981.4,$355.00,31/12/2022,Sol,Generador,Fotovoltaica,Por iniciar obras,Puebla,"Ejido Itzoteno, en el kilómetro 250 de la carretera federal Ciudad de
México-Veracruz vía Xalapa, coordenadas 19° 26.982' N, 97° 24.343' O, C. P.
73990, Tepeyahualco, Puebla",Neon SAS,Francia,
872,"EVM Energía del Valle de México Generador, S. A. P. I. de C. V.",GEN.,16/11/2017,E/1985/GEN/2017,850,7148.15,$875.70,01/01/2021,Gas Natural,Generador,Ciclo combinado,En operación,México,"kilómetro 15+060 de la carretera Otumba-Ciudad Sahagún, interior 1,
coordenadas 19° 44.658’ N, 98° 40.495’ O, C. P. 55965, Axapusco, Estado de
México","EVM Energía del Valle de México, S. A. P. I. de C. V.",México,
873,"Hella Automotive México, S. A. de C. V.",GEN.,16/11/2017,E/1988/GEN/2017,2.2,14.92,$2.06,27/12/2018,Gas Natural,Generador,Turbogás,En construcción,Jalisco,"kilómetro 10.5 de la carretera Guadalajara-El
Castillo, colonia San José del Castillo, coordenadas 20° 31.208’ N,
103° 14.417’ O, C. P. 45680, El Salto, Jalisco","Hella Centro Corporativo México, S.A. de C.V.",Alemania,
